(゚*゚)アナルー,5,5,6261,記号,一般,*,*,*,*,(゚*゚)アナルー
ヽ(・*・)ノアナル,5,5,6297,記号,一般,*,*,*,*,ヽ(・*・)ノアナル
( ∵人∵)オシリース,5,5,6067,記号,一般,*,*,*,*,( ∵人∵)オシリース
(∵人∵),5,5,7532,記号,一般,*,*,*,*,(∵人∵)
|∵人∵)ノ ィョゥ,5,5,6297,記号,一般,*,*,*,*,|∵人∵)ノ ィョゥ
c⌒っ ∵人∵)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ ∵人∵)φ
キターヽ(∵人∵  )ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ(∵人∵  )ノー!!!!
σ(∵人∵;),5,5,6682,記号,一般,*,*,*,*,σ(∵人∵;)
( ゚*゚),5,5,7130,記号,一般,*,*,*,*,( ゚*゚)
c⌒っ ゚*゚)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ ゚*゚)φ
モルー(゚∀(  *  )ー!!!,5,5,5984,記号,一般,*,*,*,*,モルー(゚∀(  *  )ー!!!
 ( ゚д゚)ノ ハイ!質問!,5,5,5982,記号,一般,*,*,*,*, ( ゚д゚)ノ ハイ!質問!
..._〆(゚▽゚*),5,5,6067,記号,一般,*,*,*,*,..._〆(゚▽゚*)
( ̄ー+ ̄)キラリ,5,5,6067,記号,一般,*,*,*,*,( ̄ー+ ̄)キラリ
( ○  ́ ー ` ● )どっち?,5,5,5122,記号,一般,*,*,*,*,( ○  ́ ー ` ● )どっち?
 工エエェェ( ́д`)ェェエエ工工,5,5,5122,記号,一般,*,*,*,*, 工エエェェ( ́д`)ェェエエ工工
ヽゝ゚ ー゚νシンクロ率120%,5,5,5709,記号,一般,*,*,*,*,ヽゝ゚ ー゚νシンクロ率120%
|^ー^●)ノィョゥ,5,5,6297,記号,一般,*,*,*,*,|^ー^●)ノィョゥ
c⌒っ●^ー^)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ●^ー^)φ
キターヽ(^ー^  ●)ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ(^ー^  ●)ノー!!!!
σ(^ー^;●),5,5,6314,記号,一般,*,*,*,*,σ(^ー^;●)
(●^ー^),5,5,4948,記号,一般,*,*,*,*,(●^ー^)
( ́・ω:;.:... ,5,5,5844,記号,一般,*,*,*,*,( ́・ω:;.:... 
ヽゝ゚ ー゚νシンジクン・・・,5,5,5982,記号,一般,*,*,*,*,ヽゝ゚ ー゚νシンジクン・・・
 ハイ(ーдー)ウソー ,5,5,69,記号,一般,*,*,*,*, ハイ(ーдー)ウソー 
( ・ g・)うそーん,5,5,6067,記号,一般,*,*,*,*,( ・ g・)うそーん
"(,,゚д゚)∩",5,5,6314,記号,一般,*,*,*,*,"(,,゚д゚)∩"
"(,,゚д゚)∩>>1さん質問",5,5,5982,記号,一般,*,*,*,*,"(,,゚д゚)∩>>1さん質問"
"(,,゚д゚)∩ハイッ!!",5,5,5993,記号,一般,*,*,*,*,"(,,゚д゚)∩ハイッ!!"
"(,,゚д゚)∩先生質問です",5,5,6099,記号,一般,*,*,*,*,"(,,゚д゚)∩先生質問です"
( ・ω・)∩,5,5,6682,記号,一般,*,*,*,*,( ・ω・)∩
 σ(゚д゚)ガーン,5,5,6297,記号,一般,*,*,*,*, σ(゚д゚)ガーン
 σ(゚д゚lll)ガーン,5,5,5993,記号,一般,*,*,*,*, σ(゚д゚lll)ガーン
 ガー(゚д゚;)ーン!!!!! ,5,5,5984,記号,一般,*,*,*,*, ガー(゚д゚;)ーン!!!!! 
 ガーσσ(゚д゚;)ーン,5,5,5993,記号,一般,*,*,*,*, ガーσσ(゚д゚;)ーン
 ガー(゚д゚;)ー( ゚д)ー(  ゚)ー(   )ー(゚;  )ー(д゚; )ー(゚д゚;)ーン!!!!! ,5,5,5122,記号,一般,*,*,*,*, ガー(゚д゚;)ー( ゚д)ー(  ゚)ー(   )ー(゚;  )ー(д゚; )ー(゚д゚;)ーン!!!!! 
( ・ g・)うそーん,5,5,6067,記号,一般,*,*,*,*,( ・ g・)うそーん
ガクガク(((n;‘д‘))ηナンダカコワイワァ,5,5,5122,記号,一般,*,*,*,*,ガクガク(((n;‘д‘))ηナンダカコワイワァ
(・∀・)スッドレ! ,5,5,6067,記号,一般,*,*,*,*,(・∀・)スッドレ! 
(ノ ^ ▽ ^ )ノ....ー☆ピー,5,5,5122,記号,一般,*,*,*,*,(ノ ^ ▽ ^ )ノ....ー☆ピー
ヽゝ゚ ー゚νカワリハイルモノ・・・,5,5,5122,記号,一般,*,*,*,*,ヽゝ゚ ー゚νカワリハイルモノ・・・
(;・∀・),5,5,7130,記号,一般,*,*,*,*,(;・∀・)
(;・∀・)ハッ?,5,5,6261,記号,一般,*,*,*,*,(;・∀・)ハッ?
(;・∀・)ダダイジョウブ・・・?,5,5,5984,記号,一般,*,*,*,*,(;・∀・)ダダイジョウブ・・・?
(;・∀・)ヤメル,5,5,6261,記号,一般,*,*,*,*,(;・∀・)ヤメル
(・∀・)モウヤメレ!!,5,5,6057,記号,一般,*,*,*,*,(・∀・)モウヤメレ!!
(゚д゚;),5,5,7130,記号,一般,*,*,*,*,(゚д゚;)
( ; ゚д゚),5,5,6314,記号,一般,*,*,*,*,( ; ゚д゚)
オバケェーヘ(゚д゚ヘ))))))ー,5,5,5122,記号,一般,*,*,*,*,オバケェーヘ(゚д゚ヘ))))))ー
|||ー_||| 貞子,5,5,6067,記号,一般,*,*,*,*,|||ー_||| 貞子
jrー(゚∀゚)ー !!,5,5,6057,記号,一般,*,*,*,*,jrー(゚∀゚)ー !!
(# ゚д゚) ムッカー,5,5,6057,記号,一般,*,*,*,*,(# ゚д゚) ムッカー
(# ゚д゚) ムッキー,5,5,6057,記号,一般,*,*,*,*,(# ゚д゚) ムッキー
|д ́)ノ 》 ジャ、マタ,5,5,6099,記号,一般,*,*,*,*,|д ́)ノ 》 ジャ、マタ
( ー皿・)ノ,5,5,4298,記号,一般,*,*,*,*,( ー皿・)ノ
(=゚ω゚)ノジャ、マタ!!,5,5,6099,記号,一般,*,*,*,*,(=゚ω゚)ノジャ、マタ!!
(=゚ω゚)ノジャ、マタ!!,5,5,6099,記号,一般,*,*,*,*,(=゚ω゚)ノジャ、マタ!!
|/゚u゚|丿,5,5,6682,記号,一般,*,*,*,*,|/゚u゚|丿
"|,, ́∀`彡ノィョゥ",5,5,6057,記号,一般,*,*,*,*,"|,, ́∀`彡ノィョゥ"
"c⌒っミ,, ́∀`彡φ",5,5,6057,記号,一般,*,*,*,*,"c⌒っミ,, ́∀`彡φ"
"キターヽミ ́∀`,,彡ノー!!!!",5,5,5122,記号,一般,*,*,*,*,"キターヽミ ́∀`,,彡ノー!!!!"
"ミ, ́∀`,彡",5,5,6314,記号,一般,*,*,*,*,"ミ, ́∀`,彡"
"ミ, ́∀`,彡オマエジャガー",5,5,5982,記号,一般,*,*,*,*,"ミ, ́∀`,彡オマエジャガー"
σミ ́∀`;彡,5,5,6314,記号,一般,*,*,*,*,σミ ́∀`;彡
ヘ(゚∀゚ヘ)ヘ(゚∀゚ヘ)ヘ(゚∀゚ヘ)ポー!!,5,5,5122,記号,一般,*,*,*,*,ヘ(゚∀゚ヘ)ヘ(゚∀゚ヘ)ヘ(゚∀゚ヘ)ポー!!
( θ∀θ),5,5,7130,記号,一般,*,*,*,*,( θ∀θ)
| θ∀θ)ノィョゥ,5,5,6297,記号,一般,*,*,*,*,| θ∀θ)ノィョゥ
c⌒っ θ∀θ)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ θ∀θ)φ
キターヽ(θ∀θ )ノー!!!!,5,5,5709,記号,一般,*,*,*,*,キターヽ(θ∀θ )ノー!!!!
σ(θ∀θ;),5,5,6682,記号,一般,*,*,*,*,σ(θ∀θ;)
((ーωー。)(。ーωー))フルフル,5,5,4567,記号,一般,*,*,*,*,((ーωー。)(。ーωー))フルフル
ヽ(  `å ́)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(  `å ́)ノ
ヽ(#`å ́)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(#`å ́)ノ
ヽ(;`å ́)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(;`å ́)ノ
ヽ(`å ́  )ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(`å ́  )ノ
ヽ(`å ́#)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(`å ́#)ノ
ヽ(`å ́)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(`å ́)ノ
ヽ(`å ́;)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(`å ́;)ノ
ヽゝ`å ́ν,5,5,6682,記号,一般,*,*,*,*,ヽゝ`å ́ν
(  `å ́),5,5,6314,記号,一般,*,*,*,*,(  `å ́)
(  `å ́)∩,5,5,6261,記号,一般,*,*,*,*,(  `å ́)∩
(  `å ́)ノ,5,5,6261,記号,一般,*,*,*,*,(  `å ́)ノ
(  `å ́)σ,5,5,6261,記号,一般,*,*,*,*,(  `å ́)σ
(#`å ́),5,5,6682,記号,一般,*,*,*,*,(#`å ́)
(;`å ́),5,5,6682,記号,一般,*,*,*,*,(;`å ́)
(;`å ́)ゝ”,5,5,6261,記号,一般,*,*,*,*,(;`å ́)ゝ”
(`å ́  ),5,5,6314,記号,一般,*,*,*,*,(`å ́  )
(`å ́#),5,5,6682,記号,一般,*,*,*,*,(`å ́#)
(`å ́),5,5,7130,記号,一般,*,*,*,*,(`å ́)
(`å ́)ゝ”,5,5,6314,記号,一般,*,*,*,*,(`å ́)ゝ”
(`å ́)つ,5,5,6682,記号,一般,*,*,*,*,(`å ́)つ
(`å ́;),5,5,6682,記号,一般,*,*,*,*,(`å ́;)
(`å ́lll),5,5,6261,記号,一般,*,*,*,*,(`å ́lll)
(`ε ́  ),5,5,4946,記号,一般,*,*,*,*,(`ε ́  )
(||`å ́),5,5,6314,記号,一般,*,*,*,*,(||`å ́)
(°å°),5,5,7532,記号,一般,*,*,*,*,(°å°)
(tåt),5,5,6325,記号,一般,*,*,*,*,(tåt)
(σ`å ́)σ,5,5,6314,記号,一般,*,*,*,*,(σ`å ́)σ
|`å ́),5,5,7130,記号,一般,*,*,*,*,|`å ́)
|`å ́)ゝ”,5,5,6314,記号,一般,*,*,*,*,|`å ́)ゝ”
|`å ́)ノ,5,5,6682,記号,一般,*,*,*,*,|`å ́)ノ
c⌒っ`å ́)っφ,5,5,6297,記号,一般,*,*,*,*,c⌒っ`å ́)っφ
σ(`å ́  ),5,5,6261,記号,一般,*,*,*,*,σ(`å ́  )
σ(`å ́;),5,5,6314,記号,一般,*,*,*,*,σ(`å ́;)
σσ(`å ́  ),5,5,6297,記号,一般,*,*,*,*,σσ(`å ́  )
ー(`å ́  )ー!!,5,5,6057,記号,一般,*,*,*,*,ー(`å ́  )ー!!
ー(`å ́#)ー!!,5,5,6067,記号,一般,*,*,*,*,ー(`å ́#)ー!!
ー(`å ́;)ー!!,5,5,6067,記号,一般,*,*,*,*,ー(`å ́;)ー!!
ー(`å ́lll)ー!!,5,5,5993,記号,一般,*,*,*,*,ー(`å ́lll)ー!!
ー(tåt)ー!!,5,5,6261,記号,一般,*,*,*,*,ー(tåt)ー!!
ーσ(`å ́  )ー!!,5,5,5993,記号,一般,*,*,*,*,ーσ(`å ́  )ー!!
ーヽ(`å ́  )ノー!!,5,5,6099,記号,一般,*,*,*,*,ーヽ(`å ́  )ノー!!
(゚д゚)ジャポ(・∀・)ニカ!,5,5,5709,記号,一般,*,*,*,*,(゚д゚)ジャポ(・∀・)ニカ!
(゚д゚)ジャポ(・∀・)ニカ!,5,5,5709,記号,一般,*,*,*,*,(゚д゚)ジャポ(・∀・)ニカ!
(゚д゚)ウゼェェェ ,5,5,6067,記号,一般,*,*,*,*,(゚д゚)ウゼェェェ 
プニュ(  ́∀`)σ)д`),5,5,5982,記号,一般,*,*,*,*,プニュ(  ́∀`)σ)д`)
(  ́▽`)σ) ́д`) ,5,5,5982,記号,一般,*,*,*,*,(  ́▽`)σ) ́д`) 
σ;;;;)サクサクジューシィ,5,5,5982,記号,一般,*,*,*,*,σ;;;;)サクサクジューシィ
ダンッ ー< ===e∩三⊂∀・ ),5,5,5122,記号,一般,*,*,*,*,ダンッ ー< ===e∩三⊂∀・ )
"・・・(,,゚д゚)†",5,5,6067,記号,一般,*,*,*,*,"・・・(,,゚д゚)†"
| *゚ー゚)ノィョゥ,5,5,6067,記号,一般,*,*,*,*,| *゚ー゚)ノィョゥ
c⌒っ川*゚ー゚)φ,5,5,6297,記号,一般,*,*,*,*,c⌒っ川*゚ー゚)φ
キターヽ(゚ー゚*川ノー!!!!,5,5,5709,記号,一般,*,*,*,*,キターヽ(゚ー゚*川ノー!!!!
σ(゚ー゚;*川,5,5,6314,記号,一般,*,*,*,*,σ(゚ー゚;*川
川*゚ー゚),5,5,7130,記号,一般,*,*,*,*,川*゚ー゚)
 ヽ(`д ́)ノ ディスコ !,5,5,5709,記号,一般,*,*,*,*, ヽ(`д ́)ノ ディスコ !
;y=ー( ゚д゚)>>1について,5,5,5984,記号,一般,*,*,*,*,;y=ー( ゚д゚)>>1について
;y=ー( ゚д゚)ヨーイ!!,5,5,5982,記号,一般,*,*,*,*,;y=ー( ゚д゚)ヨーイ!!
 ヽ( ^∀^)ノq□ コーフィードゾー,5,5,5122,記号,一般,*,*,*,*, ヽ( ^∀^)ノq□ コーフィードゾー
(* ́д`)ジョンボンジョヴィ,5,5,5709,記号,一般,*,*,*,*,(* ́д`)ジョンボンジョヴィ
|゚ー゚ )| ノィョゥ,5,5,6057,記号,一般,*,*,*,*,|゚ー゚ )| ノィョゥ
|( ゚ー゚ )| ,5,5,6297,記号,一般,*,*,*,*,|( ゚ー゚ )| 
c⌒っ゚ー゚ )φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ゚ー゚ )φ
キターヽ|(゚ー゚  )|ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ|(゚ー゚  )|ノー!!!!
σ|(゚ー゚;)| ,5,5,6297,記号,一般,*,*,*,*,σ|(゚ー゚;)| 
| 冫、)ジー,5,5,6682,記号,一般,*,*,*,*,| 冫、)ジー
|ー`),5,5,3736,記号,一般,*,*,*,*,|ー`)
|_ー)_ー)・・・ ハリコミ,5,5,5982,記号,一般,*,*,*,*,|_ー)_ー)・・・ ハリコミ
|д゚),5,5,7704,記号,一般,*,*,*,*,|д゚)
|д゚)カンサツ,5,5,6314,記号,一般,*,*,*,*,|д゚)カンサツ
| 冫、)ジー     |)彡サッ,5,5,5984,記号,一般,*,*,*,*,| 冫、)ジー     |)彡サッ
|彡サッ,5,5,7704,記号,一般,*,*,*,*,|彡サッ
φ冫、,5,5,7934,記号,一般,*,*,*,*,φ冫、
冫、  ,5,5,6303,記号,一般,*,*,*,*,冫、  
(・∀・)ジサクジエーン!!,5,5,6099,記号,一般,*,*,*,*,(・∀・)ジサクジエーン!!
(・∀・)ジサクジエンデシタ,5,5,6099,記号,一般,*,*,*,*,(・∀・)ジサクジエンデシタ
ジサクジエンデシタ(・∀・)v ヴイ!!,5,5,5122,記号,一般,*,*,*,*,ジサクジエンデシタ(・∀・)v ヴイ!!
ヽ(・∀・)人(・∀・)ノ,5,5,5993,記号,一般,*,*,*,*,ヽ(・∀・)人(・∀・)ノ
( ;∀;) イイハナシダナー,5,5,5982,記号,一般,*,*,*,*,( ;∀;) イイハナシダナー
( ;∀;) カナシイナー,5,5,5993,記号,一般,*,*,*,*,( ;∀;) カナシイナー
( ;∀;) カンドーシタ,5,5,5993,記号,一般,*,*,*,*,( ;∀;) カンドーシタ
( ・∀)人(∀・ )通報しますた!,5,5,5122,記号,一般,*,*,*,*,( ・∀)人(∀・ )通報しますた!
( ・∀・ )ノ イジメカコワルイ,5,5,5984,記号,一般,*,*,*,*,( ・∀・ )ノ イジメカコワルイ
( ・∀・),5,5,7130,記号,一般,*,*,*,*,( ・∀・)
( ・∀・)アヒャ,5,5,6261,記号,一般,*,*,*,*,( ・∀・)アヒャ
ヽ【・∀・】メ(・∀・)ノ,5,5,5993,記号,一般,*,*,*,*,ヽ【・∀・】メ(・∀・)ノ
|・∀・】ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|・∀・】ノィョゥ
【・∀・】,5,5,7532,記号,一般,*,*,*,*,【・∀・】
【・∀・】イイ!!,5,5,6261,記号,一般,*,*,*,*,【・∀・】イイ!!
【・∀・】ジサクジエン,5,5,6067,記号,一般,*,*,*,*,【・∀・】ジサクジエン
c⌒っ【  ・∀・】φ,5,5,6067,記号,一般,*,*,*,*,c⌒っ【  ・∀・】φ
キターヽ【・∀・  】ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ【・∀・  】ノー!!!!
ケラケラヽ【・∀・】メ(・∀・)ノケラケラ,5,5,5122,記号,一般,*,*,*,*,ケラケラヽ【・∀・】メ(・∀・)ノケラケラ
ダタラ【・∀・】カエレ!,5,5,6057,記号,一般,*,*,*,*,ダタラ【・∀・】カエレ!
ツッタヽ【・∀・】メ(・∀・)ノワッショーイ,5,5,5122,記号,一般,*,*,*,*,ツッタヽ【・∀・】メ(・∀・)ノワッショーイ
ネタでしたヽ【・∀・】メ(・∀・)ノケラケラ,5,5,5122,記号,一般,*,*,*,*,ネタでしたヽ【・∀・】メ(・∀・)ノケラケラ
ヤーイヽ【・∀・】メ(・∀・)ノカカッタ!!,5,5,5122,記号,一般,*,*,*,*,ヤーイヽ【・∀・】メ(・∀・)ノカカッタ!!
σ【・∀・;】,5,5,6682,記号,一般,*,*,*,*,σ【・∀・;】
 m9(・∀・)ビシッ!! ,5,5,6099,記号,一般,*,*,*,*, m9(・∀・)ビシッ!! 
 ε==ε==(ノ・∀・)ツ ||wc||,5,5,5122,記号,一般,*,*,*,*, ε==ε==(ノ・∀・)ツ ||wc||
ヽ(ヽ・∀・)アヒャ? ,5,5,6057,記号,一般,*,*,*,*,ヽ(ヽ・∀・)アヒャ? 
(σ・∀・)σゲッツ!!,5,5,6057,記号,一般,*,*,*,*,(σ・∀・)σゲッツ!!
ξミヽ(・∀・)ノξ ウンコナゲマクリ,5,5,5122,記号,一般,*,*,*,*,ξミヽ(・∀・)ノξ ウンコナゲマクリ
ギミアチャンス(・∀・),5,5,6057,記号,一般,*,*,*,*,ギミアチャンス(・∀・)
 チン☆⌒ 凵\(\・∀・) まだぁ? ,5,5,5122,記号,一般,*,*,*,*, チン☆⌒ 凵\(\・∀・) まだぁ? 
(・∀・)イキロ,5,5,6314,記号,一般,*,*,*,*,(・∀・)イキロ
(・∀・ )っ/凵 ⌒☆チン ,5,5,5982,記号,一般,*,*,*,*,(・∀・ )っ/凵 ⌒☆チン 
(゚д゚)ウー(゚д゚)マー(゚a゚)イー...ヽ(゚∀゚)ノ...ゾォォォォォ!!!! ,5,5,5122,記号,一般,*,*,*,*,(゚д゚)ウー(゚д゚)マー(゚a゚)イー...ヽ(゚∀゚)ノ...ゾォォォォォ!!!! 
アッチ(・∀・)イケ!! ,5,5,5993,記号,一般,*,*,*,*,アッチ(・∀・)イケ!! 
イイ(・∀・д・)クナイ! ,5,5,6099,記号,一般,*,*,*,*,イイ(・∀・д・)クナイ! 
シネ!!(・∀・∀・)イキロ!!  ,5,5,5122,記号,一般,*,*,*,*,シネ!!(・∀・∀・)イキロ!!  
且⊂(゚∀゚*)ウマー ,5,5,6057,記号,一般,*,*,*,*,且⊂(゚∀゚*)ウマー 
ヽ(・∀・)ノヽ(・∀・)ノ●ウンコー●ウンコー ,5,5,5122,記号,一般,*,*,*,*,ヽ(・∀・)ノヽ(・∀・)ノ●ウンコー●ウンコー 
ヽ(・∀・)ノ●ウンコーヽ(・∀・)ノ●ウンコーヽ(・∀・)ノ●ウンコー,5,5,5122,記号,一般,*,*,*,*,ヽ(・∀・)ノ●ウンコーヽ(・∀・)ノ●ウンコーヽ(・∀・)ノ●ウンコー
( ・∀・)つ〃∩ ヘェーヘェーヘェーヘェーヘェー,5,5,5122,記号,一般,*,*,*,*,( ・∀・)つ〃∩ ヘェーヘェーヘェーヘェーヘェー
(・∀・)/~~,5,5,6314,記号,一般,*,*,*,*,(・∀・)/~~
(・∀・)ゲヘラヘラ,5,5,6297,記号,一般,*,*,*,*,(・∀・)ゲヘラヘラ
(・∀・)パシャリ!!,5,5,6067,記号,一般,*,*,*,*,(・∀・)パシャリ!!
(・∀・)スースキスースキスー,5,5,5982,記号,一般,*,*,*,*,(・∀・)スースキスースキスー
(ノ・∀・)ノ = ●ウンコー!! ,5,5,5122,記号,一般,*,*,*,*,(ノ・∀・)ノ = ●ウンコー!! 
"""(゚0(;;:)"""";;;`,;:,'○三(・∀・ )""",5,5,5122,記号,一般,*,*,*,*,"""(゚0(;;:)"""";;;`,;:,'○三(・∀・ )"""
σ(゚∀゚ オレ!!  ,5,5,6057,記号,一般,*,*,*,*,σ(゚∀゚ オレ!!  
お(・∀・)め(・∀・)で(・∀・)と(・∀・)う!,5,5,5122,記号,一般,*,*,*,*,お(・∀・)め(・∀・)で(・∀・)と(・∀・)う!
ガッハガハガハ(・∀・)ガッハガハガハ,5,5,5122,記号,一般,*,*,*,*,ガッハガハガハ(・∀・)ガッハガハガハ
ドウモ( ・∀・)っ旦,5,5,6067,記号,一般,*,*,*,*,ドウモ( ・∀・)っ旦
|∀・)・・・・・ ,5,5,6297,記号,一般,*,*,*,*,|∀・)・・・・・ 
ヽ( ́ー`)ノオクレヨ,5,5,6057,記号,一般,*,*,*,*,ヽ( ́ー`)ノオクレヨ
ヽ( ́ー`)ノバンザーイ,5,5,5993,記号,一般,*,*,*,*,ヽ( ́ー`)ノバンザーイ
ヽ( ́ー`)ノマンセー,5,5,6057,記号,一般,*,*,*,*,ヽ( ́ー`)ノマンセー
(`エ ́) イケネーヨ,5,5,6057,記号,一般,*,*,*,*,(`エ ́) イケネーヨ
σ(°ン °) ワタシデス ,5,5,6099,記号,一般,*,*,*,*,σ(°ン °) ワタシデス 
ヽ【・∀・】メ(・∀・)ノ,5,5,5993,記号,一般,*,*,*,*,ヽ【・∀・】メ(・∀・)ノ
|・∀・】ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|・∀・】ノィョゥ
【・∀・】,5,5,7532,記号,一般,*,*,*,*,【・∀・】
【・∀・】イイ!!,5,5,6261,記号,一般,*,*,*,*,【・∀・】イイ!!
【・∀・】ジサクジエン,5,5,6067,記号,一般,*,*,*,*,【・∀・】ジサクジエン
c⌒っ【  ・∀・】φ,5,5,6067,記号,一般,*,*,*,*,c⌒っ【  ・∀・】φ
キターヽ【・∀・  】ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ【・∀・  】ノー!!!!
ケラケラヽ【・∀・】メ(・∀・)ノケラケラ,5,5,5122,記号,一般,*,*,*,*,ケラケラヽ【・∀・】メ(・∀・)ノケラケラ
ダタラ【・∀・】カエレ!,5,5,6057,記号,一般,*,*,*,*,ダタラ【・∀・】カエレ!
ツッタヽ【・∀・】メ(・∀・)ノワッショーイ,5,5,5122,記号,一般,*,*,*,*,ツッタヽ【・∀・】メ(・∀・)ノワッショーイ
ネタでしたヽ【・∀・】メ(・∀・)ノケラケラ,5,5,5122,記号,一般,*,*,*,*,ネタでしたヽ【・∀・】メ(・∀・)ノケラケラ
ヤーイヽ【・∀・】メ(・∀・)ノカカッタ!!,5,5,5122,記号,一般,*,*,*,*,ヤーイヽ【・∀・】メ(・∀・)ノカカッタ!!
σ【・∀・;】,5,5,6682,記号,一般,*,*,*,*,σ【・∀・;】
ヽ(・∀・)人(・∀・)ノ,5,5,5993,記号,一般,*,*,*,*,ヽ(・∀・)人(・∀・)ノ
( ;∀;) イイハナシダナー,5,5,5982,記号,一般,*,*,*,*,( ;∀;) イイハナシダナー
( ;∀;) カナシイナー,5,5,5993,記号,一般,*,*,*,*,( ;∀;) カナシイナー
( ;∀;) カンドーシタ,5,5,5993,記号,一般,*,*,*,*,( ;∀;) カンドーシタ
( ・∀)人(∀・ )通報しますた!,5,5,5122,記号,一般,*,*,*,*,( ・∀)人(∀・ )通報しますた!
( ・∀・ )ノ イジメカコワルイ,5,5,5984,記号,一般,*,*,*,*,( ・∀・ )ノ イジメカコワルイ
( ・∀・),5,5,7130,記号,一般,*,*,*,*,( ・∀・)
( ・∀・)アヒャ,5,5,6261,記号,一般,*,*,*,*,( ・∀・)アヒャ
<( ́ー`)三瓶( ́ー`)>デス♪,5,5,5122,記号,一般,*,*,*,*,<( ́ー`)三瓶( ́ー`)>デス♪
( ́ー`)サンペイノ チョット イイハナシ,5,5,5122,記号,一般,*,*,*,*,( ́ー`)サンペイノ チョット イイハナシ
クッ......ヤラ( ゚∀゚ )レタ!!!,5,5,5122,記号,一般,*,*,*,*,クッ......ヤラ( ゚∀゚ )レタ!!!
( ・∀・),5,5,7130,記号,一般,*,*,*,*,( ・∀・)
( ・∀・)アヒャ,5,5,6261,記号,一般,*,*,*,*,( ・∀・)アヒャ
( ・∀・)イイ!,5,5,6261,記号,一般,*,*,*,*,( ・∀・)イイ!
( ・∀・)ココハ ゴジャースナ スレッド ダヨ,5,5,5122,記号,一般,*,*,*,*,( ・∀・)ココハ ゴジャースナ スレッド ダヨ
( ・∀・)ジサクジエン,5,5,6057,記号,一般,*,*,*,*,( ・∀・)ジサクジエン
(・∀・),5,5,7532,記号,一般,*,*,*,*,(・∀・)
(・∀・)アヒャ!!,5,5,6297,記号,一般,*,*,*,*,(・∀・)アヒャ!!
(・∀・)イイ!!,5,5,6261,記号,一般,*,*,*,*,(・∀・)イイ!!
(・∀・)イイコトイッタ!!,5,5,6099,記号,一般,*,*,*,*,(・∀・)イイコトイッタ!!
(・∀・)イイネ!!,5,5,6297,記号,一般,*,*,*,*,(・∀・)イイネ!!
(・∀・)カエル!!,5,5,6297,記号,一般,*,*,*,*,(・∀・)カエル!!
(・∀・)カエレ!!,5,5,6297,記号,一般,*,*,*,*,(・∀・)カエレ!!
(・∀・)カコイイ!!,5,5,6067,記号,一般,*,*,*,*,(・∀・)カコイイ!!
(・∀・)ココハ ゴジャースナ スレッド ダヨ,5,5,5122,記号,一般,*,*,*,*,(・∀・)ココハ ゴジャースナ スレッド ダヨ
(・∀・)ジサクジエーン!!,5,5,6099,記号,一般,*,*,*,*,(・∀・)ジサクジエーン!!
(・∀・)ジサクジエンデシタ,5,5,6099,記号,一般,*,*,*,*,(・∀・)ジサクジエンデシタ
(・∀・)タンソキーン,5,5,6067,記号,一般,*,*,*,*,(・∀・)タンソキーン
(・∀・)チンポー!!,5,5,6067,記号,一般,*,*,*,*,(・∀・)チンポー!!
(・∀・)ネニチリーン,5,5,6067,記号,一般,*,*,*,*,(・∀・)ネニチリーン
(・∀・)ネレネーヨ!!,5,5,6057,記号,一般,*,*,*,*,(・∀・)ネレネーヨ!!
∩(・∀・)∩,5,5,6682,記号,一般,*,*,*,*,∩(・∀・)∩
∩(・∀・)∩ モウ オテアゲダネ,5,5,5984,記号,一般,*,*,*,*,∩(・∀・)∩ モウ オテアゲダネ
ジサクジエンデシタ(・∀・)v ヴイ!!,5,5,5122,記号,一般,*,*,*,*,ジサクジエンデシタ(・∀・)v ヴイ!!
(゚∀゚ ),5,5,7130,記号,一般,*,*,*,*,(゚∀゚ )
(・∀・)オチャノンデカエレ!!,5,5,5709,記号,一般,*,*,*,*,(・∀・)オチャノンデカエレ!!
σ(°ン °) ワタシデス ,5,5,6099,記号,一般,*,*,*,*,σ(°ン °) ワタシデス 
ヽ( ́a`)ノ  イジョプリオーン,5,5,5122,記号,一般,*,*,*,*,ヽ( ́a`)ノ  イジョプリオーン
(・∀・)ニヤニヤ,5,5,6261,記号,一般,*,*,*,*,(・∀・)ニヤニヤ
